time,ts_ms,price,volume
2025-07-02T16:00:00Z,1751474994613,0.9912,15.44
2025-07-02T16:00:00Z,1751474994613,0.9921,241.92
2025-07-02T16:00:00Z,1751474994613,0.9912,201.78
2025-07-02T16:00:00Z,1751474994613,0.9921,503.99
2025-07-02T16:00:00Z,1751474994613,0.9921,20.1
2025-07-02T16:00:00Z,1751474994613,0.9912,504.44
2025-07-02T16:00:00Z,1751474994613,0.9912,1008.88
2025-07-02T16:00:00Z,1751474994613,0.9912,201.78
2025-07-02T16:00:00Z,1751474994613,0.9912,2522.2
2025-07-02T16:00:00Z,1751474994613,0.9911,8276.75
2025-07-02T16:00:00Z,1751474994613,0.9911,201.8
2025-07-02T16:00:00Z,1751474994613,0.9911,1008.98
2025-07-02T16:00:00Z,1751474994613,0.9911,242.16
2025-07-02T16:00:00Z,1751474994613,0.9911,1008.98
2025-07-02T16:00:00Z,1751474994613,0.9911,302.7
2025-07-02T16:00:00Z,1751474994613,0.9911,504.49
2025-07-02T16:00:00Z,1751474994613,0.9921,402.05
2025-07-02T16:00:00Z,1751474994613,0.9922,503.94
2025-07-02T16:00:00Z,1751474994613,0.9922,10078.61
2025-07-02T16:00:00Z,1751474994613,0.9922,201.58
2025-07-02T16:00:00Z,1751474994613,0.9922,1007.87
2025-07-02T16:00:00Z,1751474994613,0.991,50373.09
2025-07-02T16:00:00Z,1751474994613,0.9922,201.58
2025-07-02T16:00:00Z,1751474994613,0.9923,201.56
2025-07-02T16:00:00Z,1751474994613,0.991,50373.09
2025-07-02T16:00:00Z,1751474994613,0.991,1009.09
2025-07-02T16:00:00Z,1751474994613,0.991,504.55
2025-07-02T16:00:00Z,1751474994613,0.991,504.55
2025-07-02T16:00:00Z,1751474994613,0.9923,8062.07
2025-07-02T16:00:00Z,1751474994613,0.991,201.82
2025-07-02T16:00:00Z,1751474994613,0.9923,15559.81
2025-07-02T16:00:00Z,1751474994613,0.9924,2519.15
2025-07-02T16:00:00Z,1751474994613,0.991,201.82
2025-07-02T16:00:00Z,1751474994613,0.9925,503.78
2025-07-02T16:00:00Z,1751474994613,0.9909,1006.36
2025-07-02T16:00:00Z,1751474994613,0.9909,504.6
2025-07-02T16:00:00Z,1751474994613,0.9925,503.78
2025-07-02T16:00:00Z,1751474994613,0.9909,1009.19
2025-07-02T16:00:00Z,1751474994613,0.9909,504.6
2025-07-02T16:00:00Z,1751474994613,0.9909,1009.19
2025-07-02T16:00:00Z,1751474994613,0.9925,20.15
2025-07-02T16:00:00Z,1751474994613,0.9909,403.68
2025-07-02T16:00:00Z,1751474994613,0.9926,5052.38
2025-07-02T16:00:00Z,1751474994613,0.9909,1009.19
2025-07-02T16:00:00Z,1751474994613,0.9909,504.6
2025-07-02T16:00:00Z,1751474994613,0.9926,670.96
2025-07-02T16:00:00Z,1751474994613,0.9907,136.26
2025-07-02T16:00:00Z,1751474994613,0.9907,201.87
2025-07-02T16:00:00Z,1751474994613,0.9906,551.18
2025-07-02T16:00:00Z,1751474994613,0.9906,151.42
2025-07-02T16:00:00Z,1751474994613,0.9905,10.06
2025-07-02T16:00:00Z,1751474994613,0.9905,10.06
2025-07-02T16:00:00Z,1751474994613,0.9926,302.24
2025-07-02T16:00:00Z,1751474994613,0.9904,8282.6
2025-07-02T16:00:00Z,1751474994613,0.9904,127375.14
2025-07-02T16:00:00Z,1751474994613,0.9926,1007.46
2025-07-02T16:00:00Z,1751474994613,0.9918,201.66
2025-07-02T16:00:00Z,1751474994613,0.9918,671.5
2025-07-02T16:00:00Z,1751474994613,0.9918,1008.27
2025-07-02T16:00:00Z,1751474994613,0.9926,201.5
2025-07-02T16:00:00Z,1751474994613,0.9926,1007.46
2025-07-02T16:00:00Z,1751474994613,0.9926,2014.91
2025-07-02T16:00:00Z,1751474994613,0.9918,504.14
2025-07-02T16:00:00Z,1751474994613,0.9926,1007.46
2025-07-02T16:00:00Z,1751474994613,0.9926,503.73
2025-07-02T16:00:00Z,1751474994613,0.9926,402.98
2025-07-02T16:00:00Z,1751474994613,0.9918,5226.86
2025-07-02T16:00:00Z,1751474994613,0.9918,8270.9
2025-07-02T16:00:00Z,1751474994613,0.9927,1007.36
2025-07-02T16:00:00Z,1751474994613,0.9919,1008.17
2025-07-02T16:00:00Z,1751474994613,0.9927,1007.36
2025-07-02T16:00:00Z,1751474994613,0.9919,1495.09
2025-07-02T16:00:00Z,1751474994613,0.9918,504.14
2025-07-02T16:00:00Z,1751474994613,0.9919,1008.17
2025-07-02T16:00:00Z,1751474994613,0.9927,15553.54
2025-07-02T16:00:00Z,1751474994613,0.9927,1007.35
2025-07-02T16:00:00Z,1751474994613,0.9928,2518.14
2025-07-02T16:00:00Z,1751474994613,0.9928,5221.59
2025-07-02T16:00:00Z,1751474994613,0.9929,10071.5
2025-07-02T16:00:00Z,1751474994613,0.9929,670.76
2025-07-02T16:00:00Z,1751474994613,0.9929,2014.3
2025-07-02T16:00:00Z,1751474994613,0.993,503.53
2025-07-02T16:00:00Z,1751474994613,0.993,20933.42
2025-07-02T16:00:00Z,1751474994613,0.9931,5220.01
2025-07-02T16:00:00Z,1751474994613,0.9931,8055.58
2025-07-02T16:00:00Z,1751474994613,0.9932,15545.71
2025-07-02T16:00:00Z,1751474994613,0.9917,10.05
2025-07-02T16:00:00Z,1751474994613,0.9917,504.19
2025-07-02T16:00:00Z,1751474994613,0.9917,1008.37
2025-07-02T16:00:00Z,1751474994613,0.9932,38031.67
2025-07-02T16:00:00Z,1751474994613,0.9919,504.09
2025-07-02T16:00:00Z,1751474994613,0.9933,494.71
2025-07-02T16:00:00Z,1751474994613,0.9919,80.49
2025-07-02T16:00:00Z,1751474994613,0.9936,1006.44
2025-07-02T16:00:00Z,1751474994613,0.9919,1345.58
2025-07-02T16:00:00Z,1751474994613,0.9936,1811.59
2025-07-02T16:00:00Z,1751474994613,0.9937,1006.33
2025-07-02T16:00:00Z,1751474994613,0.9938,32761.12
2025-07-02T16:00:00Z,1751474994613,0.9939,1006.13
2025-07-02T16:00:00Z,1751474994613,0.9943,502.86
2025-07-02T16:00:00Z,1751474994613,0.9943,27026.02
2025-07-02T16:00:00Z,1751474994613,0.9944,1005.63
2025-07-02T16:00:00Z,1751474994613,0.9946,10739.12
2025-07-02T16:00:00Z,1751474994613,0.995,16000.0
2025-07-02T16:00:00Z,1751474994613,0.9956,1771.05
2025-07-02T16:00:00Z,1751474994613,0.9956,213.26
2025-07-02T16:00:00Z,1751474994613,0.9975,15000.0
2025-07-02T16:00:00Z,1751474994613,0.9982,10000.0
2025-07-02T16:00:00Z,1751474994613,0.9982,10000.0
2025-07-02T16:00:00Z,1751474994613,0.9983,10000.0
2025-07-02T16:00:00Z,1751474994613,0.9983,10000.0
2025-07-02T16:00:00Z,1751474994613,0.9985,7500.0
2025-07-02T16:00:00Z,1751474994613,0.9985,7500.0
2025-07-02T16:00:00Z,1751474994613,0.9986,99.14
2025-07-02T16:00:00Z,1751474994613,0.9986,3000.0
2025-07-02T16:00:00Z,1751474994613,0.9987,99.12
2025-07-02T16:00:00Z,1751474994613,0.9987,2510.0
2025-07-02T16:00:00Z,1751474994613,0.9987,11805.84
2025-07-02T16:00:00Z,1751474994613,0.9987,3.75
2025-07-02T16:00:00Z,1751474994613,0.9987,7500.0
2025-07-02T16:00:00Z,1751474994613,0.9987,7500.0
2025-07-02T16:00:00Z,1751474994613,0.9989,7500.0
2025-07-02T16:00:00Z,1751474994613,0.9918,1008.27
2025-07-02T16:00:00Z,1751474994613,0.992,8064.51
2025-07-02T16:00:00Z,1751474994613,0.992,201.62
2025-07-02T16:00:00Z,1751474994613,0.9913,2017.55
2025-07-02T16:00:00Z,1751474994613,0.9913,21270.59
2025-07-02T16:00:00Z,1751474994613,0.992,50322.31
2025-07-02T16:00:00Z,1751474994613,0.9914,2521.69
2025-07-02T16:00:00Z,1751474994613,0.992,100.81
2025-07-02T16:00:00Z,1751474994613,0.9915,504.29
2025-07-02T16:00:00Z,1751474994613,0.9915,1512.85
2025-07-02T16:00:00Z,1751474994613,0.992,504.04
2025-07-02T16:00:00Z,1751474994613,0.992,403.23
2025-07-02T16:00:00Z,1751474994613,0.992,504.04
2025-07-02T16:00:00Z,1751474994613,0.9915,302.1
2025-07-02T16:00:00Z,1751474994613,0.992,1008.07
2025-07-02T16:00:00Z,1751474994613,0.9916,1008.48
2025-07-02T16:00:00Z,1751474994613,0.9917,504.19
2025-07-02T16:00:00Z,1751474994613,0.992,302.42
2025-07-02T16:00:00Z,1751474994686,0.9987,99.1
2025-07-02T16:00:00Z,1751474994686,0.9986,99.14
2025-07-02T16:00:00Z,1751474994689,0.9978,4521.41
2025-07-02T16:00:00Z,1751474994696,0.9982,100.0
2025-07-02T16:00:00Z,1751474994696,0.9982,2000.0
2025-07-02T16:00:00Z,1751474994700,0.9982,100.0
2025-07-02T16:00:00Z,1751474994700,0.9982,745.94
2025-07-02T16:00:00Z,1751474994701,0.9982,250.0
2025-07-02T16:00:00Z,1751474994704,0.9982,1202.1
2025-07-02T16:00:00Z,1751474994704,0.9982,1202.1
2025-07-02T16:00:00Z,1751474994705,0.9982,11508.07
2025-07-02T16:00:00Z,1751474994705,0.9982,980.3
2025-07-02T16:00:00Z,1751474994705,0.9982,6802.22
2025-07-02T16:00:00Z,1751474994705,0.9982,36834.13
2025-07-02T16:00:00Z,1751474994705,0.9982,1202.1
2025-07-02T16:00:00Z,1751474994706,0.9982,100.0
2025-07-02T16:00:00Z,1751474994707,0.9982,43636.37
2025-07-02T16:00:00Z,1751474994709,0.9982,98.77
2025-07-02T16:00:00Z,1751474994709,0.9982,11.52
2025-07-02T16:00:00Z,1751474994709,0.9982,1202.1
2025-07-02T16:00:00Z,1751474994709,0.9982,73.72
2025-07-02T16:00:00Z,1751474994709,0.9982,893.11
2025-07-02T16:00:00Z,1751474994711,0.9982,100.0
2025-07-02T16:00:00Z,1751474994712,0.9981,10.06
2025-07-02T16:00:00Z,1751474994714,0.9982,40.72
2025-07-02T16:00:00Z,1751474994715,0.9982,8282.6
2025-07-02T16:00:00Z,1751474994715,0.9982,20.0
2025-07-02T16:00:00Z,1751474994715,0.9982,10.05
2025-07-02T16:00:00Z,1751474994715,0.9982,8270.9
2025-07-02T16:00:00Z,1751474994715,0.9982,8236.03
2025-07-02T16:00:00Z,1751474994715,0.9982,20.0
2025-07-02T16:00:00Z,1751474994715,0.9982,10000.0
2025-07-02T16:00:00Z,1751474994716,0.9988,7974.48
2025-07-02T16:00:00Z,1751474994719,0.9988,1202.1
2025-07-02T16:00:00Z,1751474994719,0.9988,1202.1
2025-07-02T16:00:00Z,1751474994722,0.9982,10.06
2025-07-02T16:00:00Z,1751474994724,0.9987,1980.0
2025-07-02T16:00:00Z,1751474994725,0.9987,1202.1
2025-07-02T16:00:00Z,1751474994727,0.9987,1202.1
2025-07-02T16:00:00Z,1751474994728,0.9987,1202.1
2025-07-02T16:00:00Z,1751474994729,0.9982,80.49
2025-07-02T16:00:00Z,1751474994729,0.9988,1828.13
2025-07-02T16:00:00Z,1751474994729,0.9987,23261.6
2025-07-02T16:00:00Z,1751474994729,0.9987,1202.1
2025-07-02T16:00:00Z,1751474994734,0.9988,100.0
2025-07-02T16:00:00Z,1751474994740,0.9988,100.0
2025-07-02T16:00:00Z,1751474994745,0.9988,100.0
2025-07-02T16:00:00Z,1751474994747,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994748,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994749,0.9988,100.0
2025-07-02T16:00:00Z,1751474994750,0.9988,94.63
2025-07-02T16:00:00Z,1751474994754,0.9988,100.0
2025-07-02T16:00:00Z,1751474994755,0.9988,745.97
2025-07-02T16:00:00Z,1751474994758,0.9988,100.0
2025-07-02T16:00:00Z,1751474994763,0.9988,511.14
2025-07-02T16:00:00Z,1751474994763,0.9988,100.0
2025-07-02T16:00:00Z,1751474994763,0.9988,1979.9
2025-07-02T16:00:00Z,1751474994764,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994765,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994765,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994768,0.9988,493.31
2025-07-02T16:00:00Z,1751474994768,0.9988,100.0
2025-07-02T16:00:00Z,1751474994768,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994771,0.9988,130.51
2025-07-02T16:00:00Z,1751474994773,0.9988,100.0
2025-07-02T16:00:00Z,1751474994773,0.9988,192.41
2025-07-02T16:00:00Z,1751474994773,0.9988,132.04
2025-07-02T16:00:00Z,1751474994774,0.9988,114.17
2025-07-02T16:00:00Z,1751474994776,0.9988,1201.29
2025-07-02T16:00:00Z,1751474994777,0.9988,1202.0
2025-07-02T16:00:00Z,1751474994778,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994778,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994778,0.9988,100.0
2025-07-02T16:00:00Z,1751474994779,0.9988,1200.0
2025-07-02T16:00:00Z,1751474994779,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994779,0.9987,50.02
2025-07-02T16:00:00Z,1751474994780,0.9986,403.27
2025-07-02T16:00:00Z,1751474994780,0.9986,241.91
2025-07-02T16:00:00Z,1751474994780,0.9987,554.82
2025-07-02T16:00:00Z,1751474994781,0.9987,346.77
2025-07-02T16:00:00Z,1751474994782,0.9987,56.26
2025-07-02T16:00:00Z,1751474994782,0.9988,1145.11
2025-07-02T16:00:00Z,1751474994782,0.9987,271.05
2025-07-02T16:00:00Z,1751474994783,0.9987,1265.93
2025-07-02T16:00:00Z,1751474994783,0.9987,1979.9
2025-07-02T16:00:00Z,1751474994783,0.9987,100.0
2025-07-02T16:00:00Z,1751474994783,0.9987,335.33
2025-07-02T16:00:00Z,1751474994783,0.9987,454.89
2025-07-02T16:00:00Z,1751474994783,0.9987,1460.23
2025-07-02T16:00:00Z,1751474994783,0.9987,583.64
2025-07-02T16:00:00Z,1751474994783,0.9987,866.96
2025-07-02T16:00:00Z,1751474994784,0.9987,278.75
2025-07-02T16:00:00Z,1751474994784,0.9987,362.5
2025-07-02T16:00:00Z,1751474994784,0.9987,384.08
2025-07-02T16:00:00Z,1751474994784,0.9987,392.75
2025-07-02T16:00:00Z,1751474994784,0.9988,46.01
2025-07-02T16:00:00Z,1751474994785,0.9988,261.32
2025-07-02T16:00:00Z,1751474994785,0.9988,342.85
2025-07-02T16:00:00Z,1751474994785,0.9988,453.71
2025-07-02T16:00:00Z,1751474994787,0.9983,300.51
2025-07-02T16:00:00Z,1751474994787,0.9983,705.85
2025-07-02T16:00:00Z,1751474994788,0.9988,100.0
2025-07-02T16:00:00Z,1751474994788,0.9988,1201.29
2025-07-02T16:00:00Z,1751474994789,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994790,0.9988,522.0
2025-07-02T16:00:00Z,1751474994793,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994793,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994794,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994795,0.9988,56.26
2025-07-02T16:00:00Z,1751474994801,0.9988,100.0
2025-07-02T16:00:00Z,1751474994802,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994803,0.9988,1979.9
2025-07-02T16:00:00Z,1751474994806,0.9987,100.0
2025-07-02T16:00:00Z,1751474994808,0.9987,56.18
2025-07-02T16:00:00Z,1751474994808,0.9987,56.18
2025-07-02T16:00:00Z,1751474994808,0.9987,291.57
2025-07-02T16:00:00Z,1751474994808,0.9988,909.8
2025-07-02T16:00:00Z,1751474994808,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994809,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994810,0.9988,746.04
2025-07-02T16:00:00Z,1751474994810,0.9988,7969.71
2025-07-02T16:00:00Z,1751474994811,0.9988,100.0
2025-07-02T16:00:00Z,1751474994811,0.9988,1067.0
2025-07-02T16:00:00Z,1751474994812,0.9988,250.0
2025-07-02T16:00:00Z,1751474994816,0.9988,100.0
2025-07-02T16:00:00Z,1751474994819,0.9988,1067.0
2025-07-02T16:00:00Z,1751474994821,0.9988,100.0
2025-07-02T16:00:00Z,1751474994823,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994824,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994824,0.9988,1201.37
2025-07-02T16:00:00Z,1751474994825,0.9988,100.0
2025-07-02T16:00:00Z,1751474994825,0.9988,1979.9
2025-07-02T16:00:00Z,1751474994827,0.9988,62747.03
2025-07-02T16:00:00Z,1751474994827,0.9988,10000.0
2025-07-02T16:00:00Z,1751474994827,0.9988,705.0
2025-07-02T16:00:00Z,1751474994827,0.9989,201.59
2025-07-02T16:00:00Z,1751474994827,0.9989,100.7
2025-07-02T16:00:00Z,1751474994827,0.9989,201.37
2025-07-02T16:00:00Z,1751474995146,0.9987,1067.0
2025-07-02T16:00:00Z,1751474995146,0.9987,99.0
2025-07-02T16:00:00Z,1751474995146,0.9987,1067.0
2025-07-02T16:00:00Z,1751474995146,0.9987,1067.0
2025-07-02T16:00:00Z,1751474995146,0.9987,1067.0
2025-07-02T16:00:00Z,1751474995146,0.9986,842.87
2025-07-02T16:00:00Z,1751474995166,0.9988,100.0
2025-07-02T16:00:00Z,1751474995170,0.9988,303.53
2025-07-02T16:00:00Z,1751474995170,0.9988,100.0
2025-07-02T16:00:00Z,1751474995366,0.9988,100.0
2025-07-02T16:00:00Z,1751474995366,0.9989,50.02
2025-07-02T16:00:00Z,1751474995367,0.9988,13.0
2025-07-02T16:00:00Z,1751474995373,0.9987,99.0
2025-07-02T16:00:00Z,1751474995376,0.9987,100.0
2025-07-02T16:00:00Z,1751474995379,0.9987,304.58
2025-07-02T16:00:00Z,1751474995379,0.9988,557.1
2025-07-02T16:00:00Z,1751474995380,0.9988,500.0
2025-07-02T16:00:00Z,1751474995381,0.9988,1007.16
2025-07-02T16:00:00Z,1751474995381,0.9988,670.96
2025-07-02T16:00:00Z,1751474995381,0.9988,5822.46
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9987,10.01
2025-07-18T10:00:00Z,1752833584517,0.9981,3888.49
2025-07-18T10:00:00Z,1752833584517,0.9982,2.0
2025-07-18T10:00:00Z,1752833584517,0.9982,2.0
2025-07-18T10:00:00Z,1752833584517,0.9982,2.0
2025-07-18T10:00:00Z,1752833584517,0.9982,5.0
2025-07-18T10:00:00Z,1752833584517,0.9982,5.0
2025-07-18T10:00:00Z,1752833584517,0.9981,25.99
2025-07-18T10:00:00Z,1752833584517,0.9981,10.08
2025-07-18T10:00:00Z,1752833584517,0.9981,5.0
2025-07-18T10:00:00Z,1752833584517,0.9981,3.0
2025-07-18T10:00:00Z,1752833584517,0.998,10.0
2025-07-18T10:00:00Z,1752833584517,0.998,2500.0
2025-07-18T10:00:00Z,1752833584517,0.998,1400.94
2025-07-18T10:00:00Z,1752833584517,0.998,200.0
2025-07-18T10:00:00Z,1752833584517,0.9978,1400.94
2025-07-18T10:00:00Z,1752833584517,0.9982,1400.94
2025-07-18T10:00:00Z,1752833584517,0.9983,2.0
2025-07-18T10:00:00Z,1752833584517,0.9977,3816.1
2025-07-18T10:00:00Z,1752833584517,0.9977,10747.68
2025-07-18T10:00:00Z,1752833584517,0.9976,1402.63
2025-07-18T10:00:00Z,1752833584517,0.9975,2.0
2025-07-18T10:00:00Z,1752833584517,0.9983,2.0
2025-07-18T10:00:00Z,1752833584517,0.9984,13857.46
2025-07-18T10:00:00Z,1752833584517,0.9975,147.13
2025-07-18T10:00:00Z,1752833584517,0.9984,3.87
2025-07-18T10:00:00Z,1752833584517,0.9975,27348.2
2025-07-18T10:00:00Z,1752833584517,0.9973,3733.36
2025-07-18T10:00:00Z,1752833584517,0.9972,19.0
2025-07-18T10:00:00Z,1752833584517,0.997,10.0
2025-07-18T10:00:00Z,1752833584517,0.997,31800.98
2025-07-18T10:00:00Z,1752833584517,0.9969,3650.63
2025-07-18T10:00:00Z,1752833584517,0.9984,932.98
2025-07-18T10:00:00Z,1752833584517,0.9965,3567.89
2025-07-18T10:00:00Z,1752833584517,0.9985,2510.0
2025-07-18T10:00:00Z,1752833584517,0.9989,1009.73
2025-07-18T10:00:00Z,1752833584517,0.9989,2002.2
2025-07-18T10:00:00Z,1752833584517,0.9989,250.0
2025-07-18T10:00:00Z,1752833584517,0.9989,100.0
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9989,4856.0
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9989,10.01
2025-07-18T10:00:00Z,1752833584517,0.9989,3.0
2025-07-18T10:00:00Z,1752833584517,0.9965,38032.74
2025-07-18T10:00:00Z,1752833584517,0.9989,5.0
2025-07-18T10:00:00Z,1752833584517,0.9989,2.0
2025-07-18T10:00:00Z,1752833584517,0.9989,2.0
2025-07-18T10:00:00Z,1752833584517,0.9989,2.0
2025-07-18T10:00:00Z,1752833584517,0.9989,5000.0
2025-07-18T10:00:00Z,1752833584517,0.9962,3485.16
2025-07-18T10:00:00Z,1752833584517,0.9988,807.92
2025-07-18T10:00:00Z,1752833584517,0.9962,16286.89
2025-07-18T10:00:00Z,1752833584517,0.9988,5.12
2025-07-18T10:00:00Z,1752833584517,0.9988,250.0
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9962,21865.72
2025-07-18T10:00:00Z,1752833584517,0.996,10.0
2025-07-18T10:00:00Z,1752833584517,0.9958,3402.43
2025-07-18T10:00:00Z,1752833584517,0.9988,20.0
2025-07-18T10:00:00Z,1752833584517,0.9985,2.0
2025-07-18T10:00:00Z,1752833584517,0.9954,25.0
2025-07-18T10:00:00Z,1752833584517,0.9988,16.0
2025-07-18T10:00:00Z,1752833584517,0.9954,3330.03
2025-07-18T10:00:00Z,1752833584517,0.9951,1.1
2025-07-18T10:00:00Z,1752833584517,0.9951,595848.9
2025-07-18T10:00:00Z,1752833584517,0.9988,10.01
2025-07-18T10:00:00Z,1752833584517,0.9985,3.0
2025-07-18T10:00:00Z,1752833584517,0.9985,3.0
2025-07-18T10:00:00Z,1752833584517,0.9985,3.0
2025-07-18T10:00:00Z,1752833584517,0.9985,3.0
2025-07-18T10:00:00Z,1752833584517,0.9988,3.0
2025-07-18T10:00:00Z,1752833584517,0.9988,5.0
2025-07-18T10:00:00Z,1752833584517,0.9985,3.0
2025-07-18T10:00:00Z,1752833584517,0.9985,5.0
2025-07-18T10:00:00Z,1752833584517,0.9985,932.98
2025-07-18T10:00:00Z,1752833584517,0.9985,5.0
2025-07-18T10:00:00Z,1752833584517,0.9988,2.0
2025-07-18T10:00:00Z,1752833584517,0.9985,1565.46
2025-07-18T10:00:00Z,1752833584517,0.9985,20.49
2025-07-18T10:00:00Z,1752833584517,0.9985,3971.22
2025-07-18T10:00:00Z,1752833584517,0.9987,19.0
2025-07-18T10:00:00Z,1752833584517,0.9986,2.0
2025-07-18T10:00:00Z,1752833584517,0.9987,300.0
2025-07-18T10:00:00Z,1752833584517,0.9986,2.0
2025-07-18T10:00:00Z,1752833584517,0.9986,5.0
2025-07-18T10:00:00Z,1752833584517,0.9986,3.0
2025-07-18T10:00:00Z,1752833584517,0.9986,10.01
2025-07-18T10:00:00Z,1752833584517,0.9987,2.0
2025-07-18T10:00:00Z,1752833584517,0.9987,2.0
2025-07-18T10:00:00Z,1752833584517,0.9987,5.0
2025-07-18T10:00:00Z,1752833584517,0.9987,3.0
2025-07-18T10:00:00Z,1752833584517,0.9987,758.07
2025-07-18T10:00:00Z,1752833584517,0.9987,2.0
2025-07-18T10:00:00Z,1752833584517,0.9987,3.0
2025-07-18T10:00:00Z,1752833584517,0.9987,3.0
2025-07-18T10:00:00Z,1752833584517,0.9987,1043.43
2025-07-18T10:00:00Z,1752833584517,0.9987,932.98
2025-07-18T10:00:00Z,1752833584553,0.9975,1452.93
2025-07-18T10:00:00Z,1752833584555,0.9975,333.19
2025-07-18T10:00:00Z,1752833584562,0.9975,373.18
2025-07-18T10:00:00Z,1752833584562,0.9975,186.89
2025-07-18T10:00:00Z,1752833584562,0.9975,188.65
2025-07-18T10:00:00Z,1752833584563,0.9975,188.42
2025-07-18T10:00:00Z,1752833584563,0.9975,690.4
2025-07-18T10:00:00Z,1752833584563,0.9975,185.54
2025-07-18T10:00:00Z,1752833584563,0.9975,205.92
2025-07-18T10:00:00Z,1752833584563,0.9975,5334.08
2025-07-18T10:00:00Z,1752833584563,0.9975,3.99
2025-07-18T10:00:00Z,1752833584563,0.9975,650.66
2025-07-18T10:00:00Z,1752833584563,0.9975,1750.16
2025-07-18T10:00:00Z,1752833584563,0.9975,351.09
2025-07-18T10:00:00Z,1752833584564,0.9975,5326.49
2025-07-18T10:00:00Z,1752833584565,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584566,0.9975,66.26
2025-07-18T10:00:00Z,1752833584567,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584567,0.9975,5040.49
2025-07-18T10:00:00Z,1752833584567,0.9975,1980.1
2025-07-18T10:00:00Z,1752833584568,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584568,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584568,0.9975,285.91
2025-07-18T10:00:00Z,1752833584570,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584572,0.9975,1202.94
2025-07-18T10:00:00Z,1752833584572,0.9975,1202.99
2025-07-18T10:00:00Z,1752833584572,0.9975,500.0
2025-07-18T10:00:00Z,1752833584573,0.9975,729.6
2025-07-18T10:00:00Z,1752833584573,0.9975,4296.08
2025-07-18T10:00:00Z,1752833584573,0.9975,4292.26
2025-07-18T10:00:00Z,1752833584573,0.9975,638.06
2025-07-18T10:00:00Z,1752833584573,0.9975,392.01
2025-07-18T10:00:00Z,1752833584574,0.9975,181.82
2025-07-18T10:00:00Z,1752833584574,0.9975,249.43
2025-07-18T10:00:00Z,1752833584575,0.9975,206.16
2025-07-18T10:00:00Z,1752833584579,0.9975,185.54
2025-07-18T10:00:00Z,1752833584579,0.9975,80.55
2025-07-18T10:00:00Z,1752833584580,0.9975,502.72
2025-07-18T10:00:00Z,1752833584581,0.9975,103.46
2025-07-18T10:00:00Z,1752833584582,0.9975,1202.99
2025-07-18T10:00:00Z,1752833584582,0.9975,7.53
2025-07-18T10:00:00Z,1752833584584,0.9975,1202.99
2025-07-18T10:00:00Z,1752833584586,0.9975,1202.99
2025-07-18T10:00:00Z,1752833584586,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584586,0.9975,184.91
2025-07-18T10:00:00Z,1752833584588,0.9975,876.5
2025-07-18T10:00:00Z,1752833584588,0.9975,1202.99
2025-07-18T10:00:00Z,1752833584588,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584589,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584591,0.9975,4553.7
2025-07-18T10:00:00Z,1752833584591,0.9975,15790.82
2025-07-18T10:00:00Z,1752833584591,0.9975,11.53
2025-07-18T10:00:00Z,1752833584592,0.9975,1202.99
2025-07-18T10:00:00Z,1752833584592,0.9975,1202.94
2025-07-18T10:00:00Z,1752833584593,0.9975,181.82
2025-07-18T10:00:00Z,1752833584594,0.9975,248.83
2025-07-18T10:00:00Z,1752833584600,0.9975,324.76
2025-07-18T10:00:00Z,1752833584601,0.9975,184.7
2025-07-18T10:00:00Z,1752833584601,0.9975,1202.88
2025-07-18T10:00:00Z,1752833584602,0.9975,561.61
2025-07-18T10:00:00Z,1752833584602,0.9975,380.41
